configuration,project,class,round,killed_mutants,total_mutants,mutation_score_percent
exception_60,85_shop,umd.cs.shop.JSPredicateForm,10,208,410,51
exception_60,85_shop,umd.cs.shop.JSTerm,1,490,874,56
exception_60,85_shop,umd.cs.shop.JSTerm,2,462,874,53
exception_60,85_shop,umd.cs.shop.JSTerm,3,475,874,54
exception_60,85_shop,umd.cs.shop.JSTerm,4,543,874,62
exception_60,85_shop,umd.cs.shop.JSTerm,5,487,874,56
exception_60,85_shop,umd.cs.shop.JSTerm,6,486,874,56
exception_60,85_shop,umd.cs.shop.JSTerm,7,407,874,47
exception_60,85_shop,umd.cs.shop.JSTerm,8,473,874,54
exception_60,85_shop,umd.cs.shop.JSTerm,9,473,874,54
exception_60,85_shop,umd.cs.shop.JSTerm,10,454,874,52
exception_60,85_shop,umd.cs.shop.JSJshop,1,141,515,27
exception_60,85_shop,umd.cs.shop.JSJshop,2,133,515,26
exception_60,85_shop,umd.cs.shop.JSJshop,3,125,515,24
exception_60,85_shop,umd.cs.shop.JSJshop,4,131,515,25
exception_60,85_shop,umd.cs.shop.JSJshop,5,179,515,35
exception_60,85_shop,umd.cs.shop.JSJshop,6,153,515,30
exception_60,85_shop,umd.cs.shop.JSJshop,7,125,515,24
exception_60,85_shop,umd.cs.shop.JSJshop,8,186,515,36
exception_60,85_shop,umd.cs.shop.JSJshop,9,177,515,34
exception_60,85_shop,umd.cs.shop.JSJshop,10,219,515,43
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,1,64,302,21
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,2,31,302,10
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,3,32,302,11
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,4,32,302,11
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,5,30,302,10
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,6,33,302,11
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,7,28,302,9
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,8,29,302,10
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,9,30,302,10
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.gui.renderers.RobotRenderer,10,52,302,17
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,1,65,438,15
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,2,62,438,14
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,3,54,438,12
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,4,67,438,15
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,5,56,438,13
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,6,62,438,14
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,7,69,438,16
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,8,61,438,14
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,9,65,438,15
exception_60,86_at-robots2-j,net.virtualinfinity.atrobots.robot.Robot,10,62,438,14
exception_60,87_jaw-br,jaw.entrada.Salvar,1,1,139,1
exception_60,87_jaw-br,jaw.entrada.Salvar,2,1,139,1
exception_60,87_jaw-br,jaw.entrada.Salvar,3,1,139,1
exception_60,87_jaw-br,jaw.entrada.Salvar,4,1,139,1
exception_60,87_jaw-br,jaw.entrada.Salvar,5,1,139,1
exception_60,87_jaw-br,jaw.entrada.Salvar,6,1,139,1
exception_60,87_jaw-br,jaw.entrada.Salvar,7,1,139,1
exception_60,87_jaw-br,jaw.entrada.Salvar,8,1,139,1
exception_60,87_jaw-br,jaw.entrada.Salvar,9,1,139,1
exception_60,87_jaw-br,jaw.entrada.Salvar,10,1,139,1
exception_60,87_jaw-br,jaw.entrada.Abrir,1,6,72,8
exception_60,87_jaw-br,jaw.entrada.Abrir,2,7,72,10
exception_60,87_jaw-br,jaw.entrada.Abrir,3,6,72,8
